statename,Districtname,block,pincode,,
Maharashtra,Nagpur,Nagpur,441108,,
Maharashtra,Nagpur,Nagpur (Urban),440021,,
Maharashtra,Nagpur,Narkhed,441301,,
Maharashtra,Nagpur,Narkhed,441303,,
Maharashtra,Nagpur,Narkhed,441304,,
Maharashtra,Nagpur,Narkhed,441306,,
Maharashtra,Nagpur,Parseoni,441105,,
Maharashtra,Nagpur,Parseoni,441404,,
Maharashtra,Nagpur,Saoner,441109,,
Maharashtra,Nagpur,Saoner,441112,,
Maharashtra,Nagpur,Saoner,441113,,
Maharashtra,Nagpur,Umred,441204,,
Maharashtra,Nagpur,Umred,441214,,
Maharashtra,Nanded,Ardhapur,431704,,
Maharashtra,Nanded,Ardhapur,431750,,
Maharashtra,Nanded,Bhokar,431601,,
Maharashtra,Nanded,Bhokar,431602,,
Maharashtra,Nanded,Bhokar,431603,,
Maharashtra,Nanded,Bhokar,431604,,
Maharashtra,Nanded,Bhokar,431605,,
Maharashtra,Nanded,Bhokar,431606,,
Maharashtra,Nanded,Bhokar,431707,,
Maharashtra,Nanded,Bhokar,431709,,
Maharashtra,Nanded,Bhokar,431710,,
Maharashtra,Nanded,Bhokar,431712,,
Maharashtra,Nanded,Bhokar,431714,,
Maharashtra,Nanded,Bhokar,431716,,
Maharashtra,Nanded,Bhokar,431717,,
Maharashtra,Nanded,Bhokar,431719,,
Maharashtra,Nanded,Bhokar,431721,,
Maharashtra,Nanded,Bhokar,431722,,
Maharashtra,Nanded,Bhokar,431731,,
Maharashtra,Nanded,Bhokar,431736,,
Maharashtra,Nanded,Bhokar,431745,,
Maharashtra,Nanded,Bhokar,431801,,
Maharashtra,Nanded,Bhokar,431804,,
Maharashtra,Nanded,Bhokar,431805,,
Maharashtra,Nanded,Bhokar,431806,,
Maharashtra,Nanded,Bhokar,431807,,
Maharashtra,Nanded,Bhokar,431808,,
Maharashtra,Nanded,Bhokar,431809,,
Maharashtra,Nanded,Bhokar,431811,,
Maharashtra,Nanded,Biloli,431711,,
Maharashtra,Nanded,Degloor,431718,,
Maharashtra,Nanded,Degloor,431723,,
Maharashtra,Nanded,Degloor,431741,,
Maharashtra,Nanded,Hadgaon,431713,,
Maharashtra,Nanded,Hadgaon,431743,,
Maharashtra,Nanded,Himayatnagar,431715,,
Maharashtra,Nanded,Himayatnagar,431802,,
Maharashtra,Nanded,Kandhar,431742,,
Maharashtra,Nanded,Kandhar,431746,,
Maharashtra,Nanded,Kinwat,431803,,
Maharashtra,Nanded,Kinwat,431810,,
Maharashtra,Nanded,Loha,431708,,
Maharashtra,Nandurbar,Akkal Kuwa,425415,,
Maharashtra,Nandurbar,Akkalkuwa,425419,,
Maharashtra,Nandurbar,Akkalkuwa,425452,,
Maharashtra,Nandurbar,Dhadaon,425414,,
Maharashtra,Nandurbar,Nandurbar,425411,,
Maharashtra,Nandurbar,Nandurbar,425412,,
Maharashtra,Nandurbar,Nandurbar,425423,,
Maharashtra,Nandurbar,Navapur,425416,,
Maharashtra,Nandurbar,Navapur,425417,,
Maharashtra,Nandurbar,Navapur,425418,,
Maharashtra,Nandurbar,Navapur,425426,,
Maharashtra,Nandurbar,Shahad,425432,,
Maharashtra,Nandurbar,Shahada,425409,,
Maharashtra,Nandurbar,Shahada,425410,,
Maharashtra,Nandurbar,Shahada,425424,,
Maharashtra,Nandurbar,Shahada,425444,,
Maharashtra,Nandurbar,Taloda,425442,,
Maharashtra,Nashik,Chandvad,422205,,
Maharashtra,Nashik,Chandvad,423101,,
Maharashtra,Nashik,Chandvad,423104,,
Maharashtra,Nashik,Chandvad,423111,,
Maharashtra,Nashik,Chandwad,422215,,
Maharashtra,Nashik,Chandwad,423117,,
Maharashtra,Nashik,Deola,423110,,
Maharashtra,Nashik,Devla,423102,,
Maharashtra,Nashik,Dindoir,422202,,
Maharashtra,Nashik,Dindori,422003,,
Maharashtra,Nashik,Dindori,422004,,
Maharashtra,Nashik,Dindori,422007,,
Maharashtra,Nashik,Dindori,422203,,
Maharashtra,Nashik,Dindori,422207,,
Maharashtra,Nashik,Dindori,422209,,
Maharashtra,Nashik,Igatpuri,422214,,
Maharashtra,Nashik,Igatpuri,422402,,
Maharashtra,Nashik,Igatpuri,422403,,
Maharashtra,Nashik,Igatpuri,422502,,
Maharashtra,Nashik,Kalwan,422211,,
Maharashtra,Nashik,Kalwan,423501,,
Maharashtra,Nashik,Kalwan,423502,,
Maharashtra,Nashik,Malegaon,423105,,
Maharashtra,Nashik,Malegaon,423108,,
Maharashtra,Nashik,Malegaon,423201,,
Maharashtra,Nashik,Malegaon,423202,,
Maharashtra,Nashik,Malegaon,423203,,
Maharashtra,Nashik,Malegaon,423204,,
Maharashtra,Nashik,Malegaon,423205,,
Maharashtra,Nashik,Malegaon,423206,,
Maharashtra,Nashik,Malegaon,423208,,
Maharashtra,Nashik,Malegaon,423212,,
Maharashtra,Nashik,Malegaon,423213,,
Maharashtra,Nashik,Nandgaon,423106,,
Maharashtra,Nashik,Nandgaon,424109,,
Maharashtra,Nashik,Nashik,422001,,
Maharashtra,Nashik,Nashik,422002,,
Maharashtra,Nashik,Nashik,422005,,
Maharashtra,Nashik,Nashik,422006,,
Maharashtra,Nashik,Nashik,422008,,
Maharashtra,Nashik,Nashik,422009,,
Maharashtra,Nashik,Nashik,422010,,
Maharashtra,Nashik,Nashik,422011,,
Maharashtra,Nashik,Nashik,422012,,
Maharashtra,Nashik,Nashik,422013,,
Maharashtra,Nashik,Nashik,422101,,
Maharashtra,Nashik,Nashik,422102,,
Maharashtra,Nashik,Nashik,422105,,
Maharashtra,Nashik,Nashik,422204,,
Maharashtra,Nashik,Nashik,422213,,
Maharashtra,Nashik,Nashik,422222,,
Maharashtra,Nashik,Nashik,422401,,
Maharashtra,Nashik,Nashik,422501,,
Maharashtra,Nashik,Niphad,422103,,
Maharashtra,Nashik,Niphad,422201,,
Maharashtra,Nashik,Niphad,422206,,
Maharashtra,Nashik,Niphad,422210,,
Maharashtra,Nashik,Niphad,422221,,
Maharashtra,Nashik,Niphad,422301,,
Maharashtra,Nashik,Niphad,422302,,
Maharashtra,Nashik,Niphad,422303,,
Maharashtra,Nashik,Niphad,422304,,
Maharashtra,Nashik,Niphad,422305,,
Maharashtra,Nashik,Niphad,422306,,
Maharashtra,Nashik,Niphad,422308,,
Maharashtra,Nashik,Peint,422208,,
Maharashtra,Nashik,Satana,423301,,
Maharashtra,Nashik,Satana,423302,,
Maharashtra,Nashik,Satana,423303,,
Maharashtra,Nashik,Sinnar,422104,,
Maharashtra,Nashik,Sinnar,422112,,
Maharashtra,Nashik,Sinnar,422113,,
Maharashtra,Nashik,Sinnar,422606,,
Maharashtra,Nashik,Trimbak,422212,,
Maharashtra,Nashik,Yeola,423401,,
Maharashtra,Nashik,Yeola,423402,,
Maharashtra,Nashik,Yeola,423403,,
Maharashtra,Osmanabad,Bhoom,413504,,
Maharashtra,Osmanabad,Bhoom,413526,,
Maharashtra,Osmanabad,Bhoom,413534,,
Maharashtra,Osmanabad,Kalamb,413603,,
Maharashtra,Osmanabad,Kallam,413507,,
Maharashtra,Osmanabad,Kallam,413525,,
Maharashtra,Osmanabad,Kallam,413528,,
Maharashtra,Osmanabad,Lohara,413608,,
Maharashtra,Osmanabad,Omerga,413605,,
Maharashtra,Osmanabad,Omerga,413606,,
Maharashtra,Osmanabad,Osmanabad,413405,,
Maharashtra,Osmanabad,Osmanabad,413501,,
Maharashtra,Osmanabad,Osmanabad,413506,,
Maharashtra,Osmanabad,Osmanabad,413508,,
Maharashtra,Osmanabad,Osmanabad,413509,,
Maharashtra,Osmanabad,Osmanabad,413580,,
Maharashtra,Osmanabad,Osmanabad,413604,,
Maharashtra,Osmanabad,Paranda,413505,,
Maharashtra,Osmanabad,Tuljapur,413601,,
Maharashtra,Osmanabad,Tuljapur,413602,,
Maharashtra,Osmanabad,Tuljapur,413623,,
Maharashtra,Osmanabad,Tuljapur,413624,,
Maharashtra,Osmanabad,Vashi,413503,,
Maharashtra,Parbhani,Gangakhed,431514,,
Maharashtra,Parbhani,Gangakhed,431521,,
Maharashtra,Parbhani,Gangakhed,431536,,
Maharashtra,Parbhani,Jintur,431508,,
Maharashtra,Parbhani,Jintur,431510,,
Maharashtra,Parbhani,Jintur,431540,,
Maharashtra,Parbhani,Manwath,431505,,
Maharashtra,Parbhani,Manwath,431541,,
Maharashtra,Parbhani,Palam,431720,,
Maharashtra,Parbhani,Parbhani,431401,,
Maharashtra,Parbhani,Parbhani,431402,,
Maharashtra,Parbhani,Parbhani,431537,,
Maharashtra,Parbhani,Pathri,431506,,
Maharashtra,Parbhani,Purna,431511,,
Maharashtra,Parbhani,Sonpeth,431516,,
Maharashtra,Pune,Ambegaon,410503,,
Maharashtra,Pune,Ambegaon,410504,,
Maharashtra,Pune,Ambegaon,410508,,
Maharashtra,Pune,Ambegaon,410509,,
Maharashtra,Pune,Ambegaon,410510,,
Maharashtra,Pune,Ambegaon,410512,,
Maharashtra,Pune,Ambegaon,410515,,
Maharashtra,Pune,Ambegaon,410516,,
Maharashtra,Pune,Ambegaon,412405,,
Maharashtra,Pune,Ambegaon,412406,,
Maharashtra,Pune,Ambegaon,412408,,
Maharashtra,Pune,Baramati,412102,,
Maharashtra,Pune,Baramati,412103,,
Maharashtra,Pune,Baramati,412204,,
Maharashtra,Pune,Baramati,412304,,
Maharashtra,Pune,Baramati,412306,,
Maharashtra,Pune,Baramati,413102,,
Maharashtra,Pune,Baramati,413104,,
Maharashtra,Pune,Baramati,413110,,
Maharashtra,Pune,Baramati,413115,,
Maharashtra,Pune,Baramati,413116,,
Maharashtra,Pune,Baramati,413130,,
Maharashtra,Pune,Baramati,413133,,
Maharashtra,Pune,Bhor,412205,,
Maharashtra,Pune,Bhor,412206,,
Maharashtra,Pune,Bhor,412213,,
Maharashtra,Pune,Daund,412202,,
Maharashtra,Pune,Daund,412203,,
Maharashtra,Pune,Daund,412207,,
Maharashtra,Pune,Daund,412214,,
Maharashtra,Pune,Daund,412215,,
Maharashtra,Pune,Daund,412219,,
Maharashtra,Pune,Daund,413105,,
Maharashtra,Pune,Daund,413801,,
Maharashtra,Pune,Daund,413802,,
Maharashtra,Pune,Haveli,411005,,
Maharashtra,Pune,Haveli,411007,,
Maharashtra,Pune,Haveli,411016,,
Maharashtra,Pune,Haveli,411021,,
Maharashtra,Pune,Haveli,411023,,
Maharashtra,Pune,Haveli,411025,,
Maharashtra,Pune,Haveli,411041,,
Maharashtra,Pune,Haveli,411045,,
Maharashtra,Pune,Haveli,411046,,
Maharashtra,Pune,Haveli,411057,,
Maharashtra,Pune,Haveli,411061,,
Maharashtra,Pune,Haveli,411062,,
Maharashtra,Pune,Haveli,412101,,
Maharashtra,Pune,Haveli,412105,,
Maharashtra,Pune,Haveli,412109,,
Maharashtra,Pune,Haveli,412110,,
Maharashtra,Pune,Haveli,412115,,
Maharashtra,Pune,Haveli,412201,,
Maharashtra,Pune,Haveli,412216,,
Maharashtra,Pune,Haveli,412307,,
Maharashtra,Pune,Haveli,412308,,
Maharashtra,Pune,Indapur,413103,,
Maharashtra,Pune,Indapur,413106,,
Maharashtra,Pune,Indapur,413114,,
Maharashtra,Pune,Indapur,413120,,
Maharashtra,Pune,Indapur,413132,,
Maharashtra,Pune,Junnar,410502,,
Maharashtra,Pune,Junnar,410511,,
Maharashtra,Pune,Junnar,412401,,
Maharashtra,Pune,Junnar,412409,,
Maharashtra,Pune,Junnar,412410,,
Maharashtra,Pune,Junnar,412411,,
Maharashtra,Pune,Junnar,412412,,
Maharashtra,Pune,Khed,410501,,
Maharashtra,Pune,Khed,410505,,
Maharashtra,Pune,Khed,410513,,
Maharashtra,Pune,Khed,412402,,
Maharashtra,Pune,Khed,412404,,
Maharashtra,Pune,Maval,410301,,
Maharashtra,Pune,Maval,410302,,
Maharashtra,Pune,Maval,410401,,
Maharashtra,Pune,Maval,410402,,
Maharashtra,Pune,Maval,410403,,
Maharashtra,Pune,Maval,410405,,
Maharashtra,Pune,Maval,410406,,
Maharashtra,Pune,Maval,410506,,
Maharashtra,Pune,Maval,410507,,
Maharashtra,Pune,Maval,412106,,
Maharashtra,Pune,Mulshi,411033,,
Maharashtra,Pune,Mulshi,412107,,
Maharashtra,Pune,Mulshi,412108,,
Maharashtra,Pune,Mulshi,412112,,
Maharashtra,Pune,Pune,411014,,
Maharashtra,Pune,Pune,411028,,
Maharashtra,Pune,Pune City,411001,,
Maharashtra,Pune,Pune City,411002,,
Maharashtra,Pune,Pune City,411003,,
Maharashtra,Pune,Pune City,411004,,
Maharashtra,Pune,Pune City,411006,,
Maharashtra,Pune,Pune City,411008,,
Maharashtra,Pune,Pune City,411009,,
Maharashtra,Pune,Pune City,411011,,
Maharashtra,Pune,Pune City,411012,,
Maharashtra,Pune,Pune City,411013,,
Maharashtra,Pune,Pune City,411015,,
Maharashtra,Pune,Pune City,411017,,
Maharashtra,Pune,Pune City,411018,,
Maharashtra,Pune,Pune City,411019,,
Maharashtra,Pune,Pune City,411020,,
Maharashtra,Pune,Pune City,411022,,
Maharashtra,Pune,Pune City,411024,,
Maharashtra,Pune,Pune City,411026,,
Maharashtra,Pune,Pune City,411027,,
Maharashtra,Pune,Pune City,411030,,
Maharashtra,Pune,Pune City,411031,,
Maharashtra,Pune,Pune City,411032,,
Maharashtra,Pune,Pune City,411034,,
Maharashtra,Pune,Pune City,411035,,
Maharashtra,Pune,Pune City,411036,,
Maharashtra,Pune,Pune City,411037,,
Maharashtra,Pune,Pune City,411038,,
Maharashtra,Pune,Pune City,411039,,
Maharashtra,Pune,Pune City,411040,,
Maharashtra,Pune,Pune City,411042,,
Maharashtra,Pune,Pune City,411043,,
Maharashtra,Pune,Pune City,411044,,
Maharashtra,Pune,Pune City,411047,,
Maharashtra,Pune,Pune City,411048,,
Maharashtra,Pune,Pune City,411051,,
Maharashtra,Pune,Pune City,411052,,
Maharashtra,Pune,Pune City,411058,,
Maharashtra,Pune,Pune City,411060,,
Maharashtra,Pune,Purandar,412104,,
Maharashtra,Pune,Purandar,412301,,
Maharashtra,Pune,Purandar,412303,,
Maharashtra,Pune,Purandar,412305,,
Maharashtra,Pune,Purandar,412311,,
Maharashtra,Pune,Purandar,412312,,
Maharashtra,Pune,Shirur,412208,,
Maharashtra,Pune,Shirur,412209,,
Maharashtra,Pune,Shirur,412210,,
Maharashtra,Pune,Shirur,412211,,
Maharashtra,Pune,Shirur,412218,,
Maharashtra,Pune,Shirur,412220,,
Maharashtra,Pune,Shirur,412403,,
Maharashtra,Pune,Velhe,412212,,
Maharashtra,Raigarh(MH),Akrjat,410201,,
Maharashtra,Raigarh(MH),Alibag,402108,,
Maharashtra,Raigarh(MH),Alibag,402201,,
Maharashtra,Raigarh(MH),Alibag,402202,,
Maharashtra,Raigarh(MH),Alibag,402203,,
Maharashtra,Raigarh(MH),Alibag,402204,,
Maharashtra,Raigarh(MH),Alibag,402207,,
Maharashtra,Raigarh(MH),Alibag,402208,,
Maharashtra,Raigarh(MH),Alibag,402209,,
Maharashtra,Raigarh(MH),Alibag,410205,,
Maharashtra,Raigarh(MH),Karjat,410101,,
Maharashtra,Raigarh(MH),Karjat,410102,,
Maharashtra,Raigarh(MH),Karjat,410206,,
Maharashtra,Raigarh(MH),Karjat,410216,,
Maharashtra,Raigarh(MH),Khalapur,410202,,
Maharashtra,Raigarh(MH),Khalapur,410203,,
Maharashtra,Raigarh(MH),Khalapur,410220,,
Maharashtra,Raigarh(MH),Khalapur,410222,,
Maharashtra,Raigarh(MH),Khopoli,410204,,
Maharashtra,Raigarh(MH),Mahad,402102,,
Maharashtra,Raigarh(MH),Mahad,402115,,
Maharashtra,Raigarh(MH),Mahad,402301,,
Maharashtra,Raigarh(MH),Mahad,402302,,
Maharashtra,Raigarh(MH),Mahad,402305,,
Maharashtra,Raigarh(MH),Mahad,402306,,
Maharashtra,Raigarh(MH),Mahad,402307,,
Maharashtra,Raigarh(MH),Mahad,402309,,
Maharashtra,Raigarh(MH),Mahad,415213,,
Maharashtra,Raigarh(MH),Mangaon,402103,,
Maharashtra,Raigarh(MH),Mangaon,402104,,
Maharashtra,Raigarh(MH),Mangaon,402111,,
Maharashtra,Raigarh(MH),Mangaon,402112,,
Maharashtra,Raigarh(MH),Mangaon,402117,,
Maharashtra,Raigarh(MH),Mangaon,402120,,
Maharashtra,Raigarh(MH),Mangaon,402122,,
Maharashtra,Raigarh(MH),Mangaon,402308,,
Maharashtra,Raigarh(MH),Mhasla,402101,,
Maharashtra,Raigarh(MH),Mhasla,402105,,
Maharashtra,Raigarh(MH),Murud,402109,,
Maharashtra,Raigarh(MH),Murud,402401,,
Maharashtra,Raigarh(MH),Panvel,410207,,
Maharashtra,Raigarh(MH),Panvel,410208,,
Maharashtra,Raigarh(MH),Panvel,410210,,
Maharashtra,Raigarh(MH),Panvel,410218,,
Maharashtra,Raigarh(MH),Panvel,410221,,
Maharashtra,Raigarh(MH),Pen,402107,,
Maharashtra,Raigarh(MH),Pen,402125,,
Maharashtra,Raigarh(MH),Poladpur,402303,,
Maharashtra,Raigarh(MH),Roha,402106,,
Maharashtra,Raigarh(MH),Roha,402116,,
Maharashtra,Raigarh(MH),Roha,402126,,
Maharashtra,Raigarh(MH),Roha,402304,,
Maharashtra,Raigarh(MH),Shrivardhan,402110,,
Maharashtra,Raigarh(MH),Shrivardhan,402113,,
Maharashtra,Raigarh(MH),Shriwardhan,402114,,
Maharashtra,Raigarh(MH),Shriwardhan,402402,,
Maharashtra,Raigarh(MH),Shriwardhan,402403,,
Maharashtra,Raigarh(MH),Shriwardhan,402404,,
Maharashtra,Raigarh(MH),Uran,400702,,
Maharashtra,Raigarh(MH),Uran,400704,,
Maharashtra,Raigarh(MH),Uran,400707,,
Maharashtra,Ratnagiri,Chiplun,415601,,
Maharashtra,Ratnagiri,Chiplun,415602,,
Maharashtra,Ratnagiri,Chiplun,415603,,
Maharashtra,Ratnagiri,Chiplun,415604,,
Maharashtra,Ratnagiri,Chiplun,415605,,
Maharashtra,Ratnagiri,Chiplun,415606,,
Maharashtra,Ratnagiri,Chiplun,415607,,
Maharashtra,Ratnagiri,Chiplun,415608,,
Maharashtra,Ratnagiri,Chiplun,415610,,
Maharashtra,Ratnagiri,Chiplun,415612,,
Maharashtra,Ratnagiri,Chiplun,415620,,
Maharashtra,Ratnagiri,Chiplun,415628,,
Maharashtra,Ratnagiri,Chiplun,415634,,
Maharashtra,Ratnagiri,Chiplun,415637,,
Maharashtra,Ratnagiri,Chiplun,415639,,
Maharashtra,Ratnagiri,Chiplun,415640,,
Maharashtra,Ratnagiri,Chiplun,415641,,
Maharashtra,Ratnagiri,Chiplun,415701,,
Maharashtra,Ratnagiri,Chiplun,415702,,
Maharashtra,Ratnagiri,Chiplun,415708,,
Maharashtra,Ratnagiri,Chiplun,415709,,
Maharashtra,Ratnagiri,Chiplun,415710,,
Maharashtra,Ratnagiri,Chiplun,415712,,
Maharashtra,Ratnagiri,Chiplun,415713,,
Maharashtra,Ratnagiri,Chiplun,415718,,
Maharashtra,Ratnagiri,Chiplun,415719,,
Maharashtra,Ratnagiri,Chiplun,415726,,
Maharashtra,Ratnagiri,Chiplun,415803,,
Maharashtra,Ratnagiri,Chiplun,415804,,
Maharashtra,Ratnagiri,Chiplun,415807,,
Maharashtra,Ratnagiri,Chiplun,416702,,
Maharashtra,Ratnagiri,Chiplun,416705,,
Maharashtra,Ratnagiri,Chiplun,416707,,
Maharashtra,Ratnagiri,Dapoli,415203,,
Maharashtra,Ratnagiri,Dapoli,415214,,
Maharashtra,Ratnagiri,Dapoli,415706,,
Maharashtra,Ratnagiri,Dapoli,415711,,
Maharashtra,Ratnagiri,Dapoli,415714,,
Maharashtra,Ratnagiri,Dapoli,415716,,
Maharashtra,Ratnagiri,Dapoli,415717,,
Maharashtra,Ratnagiri,Dapoli,415720,,
Maharashtra,Ratnagiri,Guhagar,415613,,
Maharashtra,Ratnagiri,Guhagar,415703,,
Maharashtra,Ratnagiri,Guhagar,415705,,
Maharashtra,Ratnagiri,Guhagar,415724,,
Maharashtra,Ratnagiri,Guhagar,415728,,
Maharashtra,Ratnagiri,Guhagar,415729,,
Maharashtra,Ratnagiri,Khed,415621,,
Maharashtra,Ratnagiri,Khed,415715,,
Maharashtra,Ratnagiri,Khed,415722,,
Maharashtra,Ratnagiri,Khed,415727,,
Maharashtra,Ratnagiri,Khed,415730,,
Maharashtra,Ratnagiri,Lanja,415643,,
Maharashtra,Ratnagiri,Lanja,415802,,
Maharashtra,Ratnagiri,Lanja,416701,,
Maharashtra,Ratnagiri,Lanja,416712,,
Maharashtra,Ratnagiri,Mandangad,415202,,
Maharashtra,Ratnagiri,Mandangad,415208,,
Maharashtra,Ratnagiri,Rajapur,415805,,
Maharashtra,Ratnagiri,Rajapur,415806,,
Maharashtra,Ratnagiri,Rajapur,416704,,
Maharashtra,Ratnagiri,Rajapur,416709,,
Maharashtra,Ratnagiri,Rajapur,416713,,
Maharashtra,Ratnagiri,Ratnagiri,415614,,
Maharashtra,Ratnagiri,Ratnagiri,415615,,
Maharashtra,Ratnagiri,Ratnagiri,415616,,
Maharashtra,Ratnagiri,Ratnagiri,415617,,
Maharashtra,Ratnagiri,Ratnagiri,415619,,
Maharashtra,Ratnagiri,Ratnagiri,415626,,
Maharashtra,Ratnagiri,Ratnagiri,415629,,
Maharashtra,Ratnagiri,Sangmeshwar,415609,,
Maharashtra,Ratnagiri,Sangmeshwar,415611,,
Maharashtra,Ratnagiri,Sangmeshwar,415801,,
Maharashtra,Sangli,Atpadi,415301,,
Maharashtra,Sangli,Atpadi,415306,,
Maharashtra,Sangli,Atpadi,415308,,
Maharashtra,Sangli,Atpadi,415315,,
Maharashtra,Sangli,Jat,416402,,
Maharashtra,Sangli,Jat,416403,,
Maharashtra,Sangli,Jat,416404,,
Maharashtra,Sangli,Jat,416412,,
Maharashtra,Sangli,Jat,416413,,
Maharashtra,Sangli,Jath,416405,,
Maharashtra,Sangli,K Mahankal,416411,,
Maharashtra,Sangli,Kadegaon,415303,,
Maharashtra,Sangli,Kadegaon,415304,,
Maharashtra,Sangli,Kadegaon,415305,,
Maharashtra,Sangli,Kadegaon,415311,,
Maharashtra,Sangli,Kahanapur,415307,,
Maharashtra,Sangli,Kavathe Mahankal,416410,,
Maharashtra,Sangli,Kavathe Mahankal,416418,,
Maharashtra,Sangli,Kavathe Mahankal,416419,,
Maharashtra,Sangli,Khanapur,415309,,
Maharashtra,Sangli,Khanapur,415310,,
Maharashtra,Sangli,Khanapur,416312,,
Maharashtra,Sangli,Miraj,416301,,
Maharashtra,Sangli,Miraj,416304,,
Maharashtra,Sangli,Miraj,416305,,
Maharashtra,Sangli,Miraj,416306,,
Maharashtra,Sangli,Miraj,416315,,
Maharashtra,Sangli,Miraj,416401,,
Maharashtra,Sangli,Miraj,416406,,
Maharashtra,Sangli,Miraj,416407,,
Maharashtra,Sangli,Miraj,416408,,
Maharashtra,Sangli,Miraj,416409,,
Maharashtra,Sangli,Miraj,416414,,
Maharashtra,Sangli,Miraj,416415,,
Maharashtra,Sangli,Miraj,416416,,
Maharashtra,Sangli,Miraj,416417,,
Maharashtra,Sangli,Miraj,416420,,
Maharashtra,Sangli,Miraj,416436,,
Maharashtra,Sangli,Miraj,416437,,
Maharashtra,Sangli,Palus,416303,,
Maharashtra,Sangli,Palus,416308,,
Maharashtra,Sangli,Palus,416309,,
Maharashtra,Sangli,Palus,416310,,
Maharashtra,Sangli,Palus,416316,,
Maharashtra,Sangli,Shiala,415415,,
Maharashtra,Sangli,Shirala,415402,,
Maharashtra,Sangli,Shirala,415405,,
Maharashtra,Sangli,Shirala,415407,,
Maharashtra,Sangli,Shirala,415408,,
Maharashtra,Sangli,Shirala,415410,,
Maharashtra,Sangli,Shirala,415412,,
Maharashtra,Sangli,Tasgaon,416307,,
Maharashtra,Sangli,Tasgaon,416311,,
Maharashtra,Sangli,Tasgaon,416314,,
Maharashtra,Sangli,Valva,415302,,
Maharashtra,Sangli,Valva,415313,,
Maharashtra,Sangli,Valva,415401,,
Maharashtra,Sangli,Valva,415403,,
Maharashtra,Sangli,Valva,415404,,
Maharashtra,Sangli,Valva,415406,,
Maharashtra,Sangli,Valva,415409,,
Maharashtra,Sangli,Valva,415411,,
Maharashtra,Sangli,Valva,415413,,
Maharashtra,Sangli,Valva,415414,,
Maharashtra,Sangli,Valva,416302,,
Maharashtra,Sangli,Valva,416313,,
Maharashtra,Satara,Jawali,412805,,
Maharashtra,Satara,Jawali,412806,,
Maharashtra,Satara,Jawali,415002,,
Maharashtra,Satara,Jawali,415012,,
Maharashtra,Satara,Jawali,415020,,
Maharashtra,Satara,Jawali,415022,,
Maharashtra,Satara,Jawali,415513,,
Maharashtra,Satara,Jawali,415514,,
Maharashtra,Satara,Kahandala Bawada,415521,,
Maharashtra,Satara,Kahatav,415023,,
Maharashtra,Satara,Kanandala Bawada,412802,,
Maharashtra,Satara,Karad,415014,,
Maharashtra,Satara,Karad,415103,,
Maharashtra,Satara,Karad,415104,,
Maharashtra,Satara,Karad,415105,,
Maharashtra,Satara,Karad,415106,,
Maharashtra,Satara,Karad,415108,,
Maharashtra,Satara,Karad,415109,,
Maharashtra,Satara,Karad,415110,,
Maharashtra,Satara,Karad,415111,,
Maharashtra,Satara,Karad,415114,,
Maharashtra,Satara,Karad,415115,,
Maharashtra,Satara,Karad,415122,,
Maharashtra,Satara,Karad,415124,,
Maharashtra,Satara,Karad,415205,,
Maharashtra,Satara,Karad,415206,,
Maharashtra,Satara,Karad,415538,,
Maharashtra,Satara,Karad,415539,,
Maharashtra,Satara,Khandala,412801,,
Maharashtra,Satara,Khandala Bawada,415526,,
Maharashtra,Satara,Khatav,415102,,
Maharashtra,Satara,Khatav,415312,,
Maharashtra,Satara,Khatav,415502,,
Maharashtra,Satara,Khatav,415503,,
Maharashtra,Satara,Khatav,415504,,
Maharashtra,Satara,Khatav,415505,,
Maharashtra,Satara,Khatav,415506,,
Maharashtra,Satara,Khatav,415507,,
Maharashtra,Satara,Khatav,415510,,
Maharashtra,Satara,Khatav,415512,,
Maharashtra,Satara,Khatav,415527,,
Maharashtra,Satara,Koregaon,415010,,
Maharashtra,Satara,Koregaon,415011,,
Maharashtra,Satara,Koregaon,415021,,
Maharashtra,Satara,Koregaon,415107,,
Maharashtra,Satara,Koregaon,415116,,
Maharashtra,Satara,Koregaon,415501,,
Maharashtra,Satara,Koregaon,415511,,
Maharashtra,Satara,Koregaon,415524,,
Maharashtra,Satara,Koregaon,415525,,
Maharashtra,Satara,Man,415508,,
Maharashtra,Satara,Man,415509,,
Maharashtra,Satara,Man,415540,,
Maharashtra,Satara,Patan,415112,,
Maharashtra,Satara,Patan,415207,,
Maharashtra,Satara,Patan,415209,,
Maharashtra,Satara,Patan,415211,,
Maharashtra,Satara,Patan,415212,,
Maharashtra,Satara,Patan,415520,,
Maharashtra,Satara,Phalatan,415522,,
Maharashtra,Satara,Phalatan,415523,,
Maharashtra,Satara,Phalatan,415528,,
Maharashtra,Satara,Phaltan,415537,,
Maharashtra,Satara,Satara,415001,,
Maharashtra,Satara,Satara,415003,,
Maharashtra,Satara,Satara,415004,,
Maharashtra,Satara,Satara,415013,,
Maharashtra,Satara,Satara,415015,,
Maharashtra,Satara,Satara,415019,,
Maharashtra,Satara,Satara,415518,,
Maharashtra,Satara,Satara,415519,,
Maharashtra,Satara,Wai,412803,,
Maharashtra,Satara,Wai,412804,,
Maharashtra,Satara,Wai,415515,,
Maharashtra,Satara,Wai,415516,,
Maharashtra,Satara,Wai,415517,,
Maharashtra,Satara,Wai,415530,,
Maharashtra,Satara,Wai,415536,,
Maharashtra,Sindhudurg,Devgad,416601,,
